;year;pop;unit;name;canton_x;url;firstmention;notes;place;zipcode;zusatzziffer;commune;bfsnr;canton_y;X;Y;language
128;2000;2289.0;Einw;Etoy;VD;/Articles/002441/?language=de;1145.0;"30 foyer en 1453 with Lavigny; we know there were 20 feuerstätten in lavigny in 1416 -> 10 Haushalte in Etoy in 1453";Etoy;[1163];0.0;Etoy;5636.0;VD;6.421;46.486000000000004;fr
129;1695;252.0;Einw;Adligenswil;LU;/Articles/000614/?language=de;1243.0;;Adligenswil;[6043];0.0;Adligenswil;1051.0;LU;8.365;47.071000000000005;de
130;1798;433.0;Einw;Adligenswil;LU;/Articles/000614/?language=de;1243.0;;Adligenswil;[6043];0.0;Adligenswil;1051.0;LU;8.365;47.071000000000005;de
131;1850;608.0;Einw;Adligenswil;LU;/Articles/000614/?language=de;1243.0;;Adligenswil;[6043];0.0;Adligenswil;1051.0;LU;8.365;47.071000000000005;de
132;1888;540.0;Einw;Adligenswil;LU;/Articles/000614/?language=de;1243.0;;Adligenswil;[6043];0.0;Adligenswil;1051.0;LU;8.365;47.071000000000005;de
133;1900;575.0;Einw;Adligenswil;LU;/Articles/000614/?language=de;1243.0;;Adligenswil;[6043];0.0;Adligenswil;1051.0;LU;8.365;47.071000000000005;de
134;1950;712.0;Einw;Adligenswil;LU;/Articles/000614/?language=de;1243.0;;Adligenswil;[6043];0.0;Adligenswil;1051.0;LU;8.365;47.071000000000005;de
135;2000;5010.0;Einw;Adligenswil;LU;/Articles/000614/?language=de;1243.0;;Adligenswil;[6043];0.0;Adligenswil;1051.0;LU;8.365;47.071000000000005;de
136;1401;88.0;Einw;Adliswil;ZH;/Articles/000094/?language=de;1050.0;Daten ohne oder mit Oberleimbach und Sood?;Adliswil;[8134];0.0;Adliswil;131.0;ZH;8.522;47.313;de
137;1634;315.0;Einw;Adliswil;ZH;/Articles/000094/?language=de;1050.0;Daten ohne oder mit Oberleimbach und Sood?;Adliswil;[8134];0.0;Adliswil;131.0;ZH;8.522;47.313;de
138;1836;941.0;Einw;Adliswil;ZH;/Articles/000094/?language=de;1050.0;Daten ohne oder mit Oberleimbach und Sood?;Adliswil;[8134];0.0;Adliswil;131.0;ZH;8.522;47.313;de
139;1900;4714.0;Einw;Adliswil;ZH;/Articles/000094/?language=de;1050.0;Daten ohne oder mit Oberleimbach und Sood?;Adliswil;[8134];0.0;Adliswil;131.0;ZH;8.522;47.313;de
140;1941;5105.0;Einw;Adliswil;ZH;/Articles/000094/?language=de;1050.0;Daten ohne oder mit Oberleimbach und Sood?;Adliswil;[8134];0.0;Adliswil;131.0;ZH;8.522;47.313;de
141;1950;6240.0;Einw;Adliswil;ZH;/Articles/000094/?language=de;1050.0;Daten ohne oder mit Oberleimbach und Sood?;Adliswil;[8134];0.0;Adliswil;131.0;ZH;8.522;47.313;de
142;2000;15822.0;Einw;Adliswil;ZH;/Articles/000094/?language=de;1050.0;Daten ohne oder mit Oberleimbach und Sood?;Adliswil;[8134];0.0;Adliswil;131.0;ZH;8.522;47.313;de
143;1739;248.0;Einw;Aedermannsdorf;SO;/Articles/001065/?language=de;1308.0;;Aedermannsdorf;[4714];0.0;Aedermannsdorf;2421.0;SO;7.608;47.303999999999995;de
144;1798;373.0;Einw;Aedermannsdorf;SO;/Articles/001065/?language=de;1308.0;;Aedermannsdorf;[4714];0.0;Aedermannsdorf;2421.0;SO;7.608;47.303999999999995;de
145;1850;486.0;Einw;Aedermannsdorf;SO;/Articles/001065/?language=de;1308.0;;Aedermannsdorf;[4714];0.0;Aedermannsdorf;2421.0;SO;7.608;47.303999999999995;de
146;1900;476.0;Einw;Aedermannsdorf;SO;/Articles/001065/?language=de;1308.0;;Aedermannsdorf;[4714];0.0;Aedermannsdorf;2421.0;SO;7.608;47.303999999999995;de
147;1950;542.0;Einw;Aedermannsdorf;SO;/Articles/001065/?language=de;1308.0;;Aedermannsdorf;[4714];0.0;Aedermannsdorf;2421.0;SO;7.608;47.303999999999995;de
148;2000;543.0;Einw;Aedermannsdorf;SO;/Articles/001065/?language=de;1308.0;;Aedermannsdorf;[4714];0.0;Aedermannsdorf;2421.0;SO;7.608;47.303999999999995;de
149;1764;191.0;Einw;Aefligen;BE;/Articles/000238/?language=de;1261.0;;Aefligen;[3426];0.0;Aefligen;401.0;BE;7.5520000000000005;47.096000000000004;de
150;1850;483.0;Einw;Aefligen;BE;/Articles/000238/?language=de;1261.0;;Aefligen;[3426];0.0;Aefligen;401.0;BE;7.5520000000000005;47.096000000000004;de
151;1900;490.0;Einw;Aefligen;BE;/Articles/000238/?language=de;1261.0;;Aefligen;[3426];0.0;Aefligen;401.0;BE;7.5520000000000005;47.096000000000004;de
152;1950;739.0;Einw;Aefligen;BE;/Articles/000238/?language=de;1261.0;;Aefligen;[3426];0.0;Aefligen;401.0;BE;7.5520000000000005;47.096000000000004;de
153;2000;1014.0;Einw;Aefligen;BE;/Articles/000238/?language=de;1261.0;;Aefligen;[3426];0.0;Aefligen;401.0;BE;7.5520000000000005;47.096000000000004;de
154;1764;164.0;Einw;Aegerten;BE;/Articles/000434/?language=de;1225.0;;Aegerten;[2558];0.0;Aegerten;731.0;BE;7.292000000000001;47.121;de
155;1850;346.0;Einw;Aegerten;BE;/Articles/000434/?language=de;1225.0;;Aegerten;[2558];0.0;Aegerten;731.0;BE;7.292000000000001;47.121;de
156;1900;577.0;Einw;Aegerten;BE;/Articles/000434/?language=de;1225.0;;Aegerten;[2558];0.0;Aegerten;731.0;BE;7.292000000000001;47.121;de
157;1950;716.0;Einw;Aegerten;BE;/Articles/000434/?language=de;1225.0;;Aegerten;[2558];0.0;Aegerten;731.0;BE;7.292000000000001;47.121;de
158;1960;1009.0;Einw;Aegerten;BE;/Articles/000434/?language=de;1225.0;;Aegerten;[2558];0.0;Aegerten;731.0;BE;7.292000000000001;47.121;de
159;2000;1663.0;Einw;Aegerten;BE;/Articles/000434/?language=de;1225.0;;Aegerten;[2558];0.0;Aegerten;731.0;BE;7.292000000000001;47.121;de
160;1586;236.0;Einw;Aesch (BL);BL;/Articles/001189/?language=de;1252.0;;Aesch BL;[4147];0.0;Aesch (BL);2761.0;BL;7.597;47.467;de
161;1771;655.0;Einw;Aesch (BL);BL;/Articles/001189/?language=de;1252.0;;Aesch BL;[4147];0.0;Aesch (BL);2761.0;BL;7.597;47.467;de
162;1815;787.0;Einw;Aesch (BL);BL;/Articles/001189/?language=de;1252.0;;Aesch BL;[4147];0.0;Aesch (BL);2761.0;BL;7.597;47.467;de
163;1850;998.0;Einw;Aesch (BL);BL;/Articles/001189/?language=de;1252.0;;Aesch BL;[4147];0.0;Aesch (BL);2761.0;BL;7.597;47.467;de
164;1900;1867.0;Einw;Aesch (BL);BL;/Articles/001189/?language=de;1252.0;;Aesch BL;[4147];0.0;Aesch (BL);2761.0;BL;7.597;47.467;de
165;1950;3149.0;Einw;Aesch (BL);BL;/Articles/001189/?language=de;1252.0;;Aesch BL;[4147];0.0;Aesch (BL);2761.0;BL;7.597;47.467;de
166;2000;9735.0;Einw;Aesch (BL);BL;/Articles/001189/?language=de;1252.0;;Aesch BL;[4147];0.0;Aesch (BL);2761.0;BL;7.597;47.467;de
167;1678;176.0;Einw;Aesch (LU);LU;/Articles/000592/?language=de;1150.0;Daten von Pfarrei, daten nur oder nicht nur für oberaesch;Aesch LU;[6287];0.0;Aesch (LU);1021.0;LU;8.238999999999999;47.255;de
168;1701;380.0;Einw;Aesch (LU);LU;/Articles/000592/?language=de;1150.0;Daten von Pfarrei, daten nur oder nicht nur für oberaesch;Aesch LU;[6287];0.0;Aesch (LU);1021.0;LU;8.238999999999999;47.255;de
169;1798;584.0;Einw;Aesch (LU);LU;/Articles/000592/?language=de;1150.0;Daten von Pfarrei, daten nur oder nicht nur für oberaesch;Aesch LU;[6287];0.0;Aesch (LU);1021.0;LU;8.238999999999999;47.255;de
170;1837;876.0;Einw;Aesch (LU);LU;/Articles/000592/?language=de;1150.0;Daten von Pfarrei, daten nur oder nicht nur für oberaesch;Aesch LU;[6287];0.0;Aesch (LU);1021.0;LU;8.238999999999999;47.255;de
171;1888;627.0;Einw;Aesch (LU);LU;/Articles/000592/?language=de;1150.0;Daten von Pfarrei, daten nur oder nicht nur für oberaesch;Aesch LU;[6287];0.0;Aesch (LU);1021.0;LU;8.238999999999999;47.255;de
172;1900;639.0;Einw;Aesch (LU);LU;/Articles/000592/?language=de;1150.0;Daten von Pfarrei, daten nur oder nicht nur für oberaesch;Aesch LU;[6287];0.0;Aesch (LU);1021.0;LU;8.238999999999999;47.255;de
173;1950;642.0;Einw;Aesch (LU);LU;/Articles/000592/?language=de;1150.0;Daten von Pfarrei, daten nur oder nicht nur für oberaesch;Aesch LU;[6287];0.0;Aesch (LU);1021.0;LU;8.238999999999999;47.255;de
174;1960;563.0;Einw;Aesch (LU);LU;/Articles/000592/?language=de;1150.0;Daten von Pfarrei, daten nur oder nicht nur für oberaesch;Aesch LU;[6287];0.0;Aesch (LU);1021.0;LU;8.238999999999999;47.255;de
175;2000;950.0;Einw;Aesch (LU);LU;/Articles/000592/?language=de;1150.0;Daten von Pfarrei, daten nur oder nicht nur für oberaesch;Aesch LU;[6287];0.0;Aesch (LU);1021.0;LU;8.238999999999999;47.255;de
176;1764;804.0;Einw;Aeschi bei Spiez;BE;/Articles/000320/?language=de;1228.0;;Aeschi b. Spiez;[3703];0.0;Aeschi bei Spiez;562.0;BE;7.694;46.66;de
177;1850;1251.0;Einw;Aeschi bei Spiez;BE;/Articles/000320/?language=de;1228.0;;Aeschi b. Spiez;[3703];0.0;Aeschi bei Spiez;562.0;BE;7.694;46.66;de
178;1900;1409.0;Einw;Aeschi bei Spiez;BE;/Articles/000320/?language=de;1228.0;;Aeschi b. Spiez;[3703];0.0;Aeschi bei Spiez;562.0;BE;7.694;46.66;de
179;1950;1364.0;Einw;Aeschi bei Spiez;BE;/Articles/000320/?language=de;1228.0;;Aeschi b. Spiez;[3703];0.0;Aeschi bei Spiez;562.0;BE;7.694;46.66;de
180;2000;2025.0;Einw;Aeschi bei Spiez;BE;/Articles/000320/?language=de;1228.0;;Aeschi b. Spiez;[3703];0.0;Aeschi bei Spiez;562.0;BE;7.694;46.66;de
181;1684;168.0;Einw;Aeschi (SO);SO;/Articles/001119/?language=de;1247.0;;Aeschi SO;[4556];0.0;Aeschi (SO);2511.0;SO;7.6610000000000005;47.181999999999995;de
182;1798;255.0;Einw;Aeschi (SO);SO;/Articles/001119/?language=de;1247.0;;Aeschi SO;[4556];0.0;Aeschi (SO);2511.0;SO;7.6610000000000005;47.181999999999995;de
183;1850;430.0;Einw;Aeschi (SO);SO;/Articles/001119/?language=de;1247.0;;Aeschi SO;[4556];0.0;Aeschi (SO);2511.0;SO;7.6610000000000005;47.181999999999995;de
184;1900;346.0;Einw;Aeschi (SO);SO;/Articles/001119/?language=de;1247.0;;Aeschi SO;[4556];0.0;Aeschi (SO);2511.0;SO;7.6610000000000005;47.181999999999995;de
185;1950;486.0;Einw;Aeschi (SO);SO;/Articles/001119/?language=de;1247.0;;Aeschi SO;[4556];0.0;Aeschi (SO);2511.0;SO;7.6610000000000005;47.181999999999995;de
186;1990;862.0;Einw;Aeschi (SO);SO;/Articles/001119/?language=de;1247.0;;Aeschi SO;[4556];0.0;Aeschi (SO);2511.0;SO;7.6610000000000005;47.181999999999995;de
187;2000;1015.0;Einw;Aeschi (SO);SO;/Articles/001119/?language=de;1247.0;;Aeschi SO;[4556];0.0;Aeschi (SO);2511.0;SO;7.6610000000000005;47.181999999999995;de
188;1454;50.0;Einw;Aeugst am Albis;ZH;/Articles/000001/?language=de;876.0;;Aeugst am Albis;[8914];0.0;Aeugst am Albis;1.0;ZH;8.488;47.266999999999996;de
189;1695;408.0;Einw;Aeugst am Albis;ZH;/Articles/000001/?language=de;876.0;;Aeugst am Albis;[8914];0.0;Aeugst am Albis;1.0;ZH;8.488;47.266999999999996;de
190;1800;573.0;Einw;Aeugst am Albis;ZH;/Articles/000001/?language=de;876.0;;Aeugst am Albis;[8914];0.0;Aeugst am Albis;1.0;ZH;8.488;47.266999999999996;de
191;1850;647.0;Einw;Aeugst am Albis;ZH;/Articles/000001/?language=de;876.0;;Aeugst am Albis;[8914];0.0;Aeugst am Albis;1.0;ZH;8.488;47.266999999999996;de
192;1900;607.0;Einw;Aeugst am Albis;ZH;/Articles/000001/?language=de;876.0;;Aeugst am Albis;[8914];0.0;Aeugst am Albis;1.0;ZH;8.488;47.266999999999996;de
193;1950;650.0;Einw;Aeugst am Albis;ZH;/Articles/000001/?language=de;876.0;;Aeugst am Albis;[8914];0.0;Aeugst am Albis;1.0;ZH;8.488;47.266999999999996;de
194;2000;1544.0;Einw;Aeugst am Albis;ZH;/Articles/000001/?language=de;876.0;;Aeugst am Albis;[8914];0.0;Aeugst am Albis;1.0;ZH;8.488;47.266999999999996;de
195;1736;1060.0;Einw;Affoltern am Albis;ZH;/Articles/000002/?language=de;1190.0;"""Bis ins 17. Jh. 100-250 Einw.;"" -> what to do with that?
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Affoltern am Albis;[8910];0.0;Affoltern am Albis;2.0;ZH;8.449;47.278999999999996;de
196;1850;1855.0;Einw;Affoltern am Albis;ZH;/Articles/000002/?language=de;1190.0;"""Bis ins 17. Jh. 100-250 Einw.;"" -> what to do with that?
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Affoltern am Albis;[8910];0.0;Affoltern am Albis;2.0;ZH;8.449;47.278999999999996;de
197;1900;2779.0;Einw;Affoltern am Albis;ZH;/Articles/000002/?language=de;1190.0;"""Bis ins 17. Jh. 100-250 Einw.;"" -> what to do with that?
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Affoltern am Albis;[8910];0.0;Affoltern am Albis;2.0;ZH;8.449;47.278999999999996;de
198;1950;3484.0;Einw;Affoltern am Albis;ZH;/Articles/000002/?language=de;1190.0;"""Bis ins 17. Jh. 100-250 Einw.;"" -> what to do with that?
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Affoltern am Albis;[8910];0.0;Affoltern am Albis;2.0;ZH;8.449;47.278999999999996;de
199;2000;10314.0;Einw;Affoltern am Albis;ZH;/Articles/000002/?language=de;1190.0;"""Bis ins 17. Jh. 100-250 Einw.;"" -> what to do with that?
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined
weird post-1850 units: undefined";Affoltern am Albis;[8910];0.0;Affoltern am Albis;2.0;ZH;8.449;47.278999999999996;de
200;1764;758.0;Einw;Affoltern im Emmental;BE;/Articles/000547/?language=de;1261.0;"undefined
weird post-1850 units:  1'237
weird post-1850 units:  1'237";Affoltern im Emmental;[3416];0.0;Affoltern im Emmental;951.0;BE;7.733;47.067;de
201;1850;1140.0;Einw;Affoltern im Emmental;BE;/Articles/000547/?language=de;1261.0;"undefined
weird post-1850 units:  1'237
weird post-1850 units:  1'237";Affoltern im Emmental;[3416];0.0;Affoltern im Emmental;951.0;BE;7.733;47.067;de
202;1900;1142.0;Einw;Affoltern im Emmental;BE;/Articles/000547/?language=de;1261.0;"undefined
weird post-1850 units:  1'237
weird post-1850 units:  1'237";Affoltern im Emmental;[3416];0.0;Affoltern im Emmental;951.0;BE;7.733;47.067;de
203;1950;1237.0;Einw;Affoltern im Emmental;BE;/Articles/000547/?language=de;1261.0;"undefined
weird post-1850 units:  1'237
weird post-1850 units:  1'237";Affoltern im Emmental;[3416];0.0;Affoltern im Emmental;951.0;BE;7.733;47.067;de
204;2000;1212.0;Einw;Affoltern im Emmental;BE;/Articles/000547/?language=de;1261.0;"undefined
weird post-1850 units:  1'237
weird post-1850 units:  1'237";Affoltern im Emmental;[3416];0.0;Affoltern im Emmental;951.0;BE;7.733;47.067;de
205;1703;100.0;Einw;Agarn;VS;/Articles/002711/?language=de;1252.0;;Agarn;[3951];0.0;Agarn;6101.0;VS;7.662999999999999;46.297;de
206;1850;186.0;Einw;Agarn;VS;/Articles/002711/?language=de;1252.0;;Agarn;[3951];0.0;Agarn;6101.0;VS;7.662999999999999;46.297;de
207;1900;279.0;Einw;Agarn;VS;/Articles/002711/?language=de;1252.0;;Agarn;[3951];0.0;Agarn;6101.0;VS;7.662999999999999;46.297;de
208;1950;479.0;Einw;Agarn;VS;/Articles/002711/?language=de;1252.0;;Agarn;[3951];0.0;Agarn;6101.0;VS;7.662999999999999;46.297;de
209;2000;758.0;Einw;Agarn;VS;/Articles/002711/?language=de;1252.0;;Agarn;[3951];0.0;Agarn;6101.0;VS;7.662999999999999;46.297;de
210;1591;775.0;Einw;Agno;TI;/Articles/002130/?language=de;818.0;;Agno;[6982];0.0;Agno;5141.0;TI;8.898;45.998000000000005;it
211;1801;575.0;Einw;Agno;TI;/Articles/002130/?language=de;818.0;;Agno;[6982];0.0;Agno;5141.0;TI;8.898;45.998000000000005;it
212;1850;911.0;Einw;Agno;TI;/Articles/002130/?language=de;818.0;;Agno;[6982];0.0;Agno;5141.0;TI;8.898;45.998000000000005;it
213;1900;723.0;Einw;Agno;TI;/Articles/002130/?language=de;818.0;;Agno;[6982];0.0;Agno;5141.0;TI;8.898;45.998000000000005;it
214;1950;909.0;Einw;Agno;TI;/Articles/002130/?language=de;818.0;;Agno;[6982];0.0;Agno;5141.0;TI;8.898;45.998000000000005;it
215;2000;3655.0;Einw;Agno;TI;/Articles/002130/?language=de;818.0;;Agno;[6982];0.0;Agno;5141.0;TI;8.898;45.998000000000005;it
216;1693;149.0;Einw;Aire-la-Ville;GE;/Articles/002883/?language=de;1429.0;;Aire-la-Ville;[1288];0.0;Aire-la-Ville;6601.0;GE;6.042999999999999;46.191;fr
217;1850;243.0;Einw;Aire-la-Ville;GE;/Articles/002883/?language=de;1429.0;;Aire-la-Ville;[1288];0.0;Aire-la-Ville;6601.0;GE;6.042999999999999;46.191;fr
218;1900;186.0;Einw;Aire-la-Ville;GE;/Articles/002883/?language=de;1429.0;;Aire-la-Ville;[1288];0.0;Aire-la-Ville;6601.0;GE;6.042999999999999;46.191;fr
219;1930;159.0;Einw;Aire-la-Ville;GE;/Articles/002883/?language=de;1429.0;;Aire-la-Ville;[1288];0.0;Aire-la-Ville;6601.0;GE;6.042999999999999;46.191;fr
220;1950;169.0;Einw;Aire-la-Ville;GE;/Articles/002883/?language=de;1429.0;;Aire-la-Ville;[1288];0.0;Aire-la-Ville;6601.0;GE;6.042999999999999;46.191;fr
221;2000;736.0;Einw;Aire-la-Ville;GE;/Articles/002883/?language=de;1429.0;;Aire-la-Ville;[1288];0.0;Aire-la-Ville;6601.0;GE;6.042999999999999;46.191;fr
222;1574;597.0;Einw;Airolo;TI;/Articles/002065/?language=de;200.0;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)";Airolo;[6780];0.0;Airolo;5061.0;TI;8.609;46.528999999999996;it
223;1682;1000.0;Einw;Airolo;TI;/Articles/002065/?language=de;200.0;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)";Airolo;[6780];0.0;Airolo;5061.0;TI;8.609;46.528999999999996;it
224;1785;1237.0;Einw;Airolo;TI;/Articles/002065/?language=de;200.0;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)";Airolo;[6780];0.0;Airolo;5061.0;TI;8.609;46.528999999999996;it
225;1850;1624.0;Einw;Airolo;TI;/Articles/002065/?language=de;200.0;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)";Airolo;[6780];0.0;Airolo;5061.0;TI;8.609;46.528999999999996;it
226;1880;3678.0;Einw;Airolo;TI;/Articles/002065/?language=de;200.0;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)";Airolo;[6780];0.0;Airolo;5061.0;TI;8.609;46.528999999999996;it
227;1900;1628.0;Einw;Airolo;TI;/Articles/002065/?language=de;200.0;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)";Airolo;[6780];0.0;Airolo;5061.0;TI;8.609;46.528999999999996;it
228;1950;1848.0;Einw;Airolo;TI;/Articles/002065/?language=de;200.0;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)";Airolo;[6780];0.0;Airolo;5061.0;TI;8.609;46.528999999999996;it
229;2000;1593.0;Einw;Airolo;TI;/Articles/002065/?language=de;200.0;"undefined
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)
weird post-1850 units:  (Tunneldurchstich)";Airolo;[6780];0.0;Airolo;5061.0;TI;8.609;46.528999999999996;it
230;1695;198.0;Einw;Alberswil;LU;/Articles/000660/?language=de;1220.0;;Alberswil;[6248];0.0;Alberswil;1121.0;LU;7.997000000000001;47.15;de
231;1798;279.0;Einw;Alberswil;LU;/Articles/000660/?language=de;1220.0;;Alberswil;[6248];0.0;Alberswil;1121.0;LU;7.997000000000001;47.15;de
232;1816;397.0;Einw;Alberswil;LU;/Articles/000660/?language=de;1220.0;;Alberswil;[6248];0.0;Alberswil;1121.0;LU;7.997000000000001;47.15;de
233;1850;429.0;Einw;Alberswil;LU;/Articles/000660/?language=de;1220.0;;Alberswil;[6248];0.0;Alberswil;1121.0;LU;7.997000000000001;47.15;de
234;1900;439.0;Einw;Alberswil;LU;/Articles/000660/?language=de;1220.0;;Alberswil;[6248];0.0;Alberswil;1121.0;LU;7.997000000000001;47.15;de
235;1950;403.0;Einw;Alberswil;LU;/Articles/000660/?language=de;1220.0;;Alberswil;[6248];0.0;Alberswil;1121.0;LU;7.997000000000001;47.15;de
236;2000;523.0;Einw;Alberswil;LU;/Articles/000660/?language=de;1220.0;;Alberswil;[6248];0.0;Alberswil;1121.0;LU;7.997000000000001;47.15;de
237;1850;370.0;Einw;Albinen;VS;/Articles/002712/?language=de;1224.0;;Albinen;[3955];0.0;Albinen;6102.0;VS;7.632999999999999;46.34;de
238;1900;380.0;Einw;Albinen;VS;/Articles/002712/?language=de;1224.0;;Albinen;[3955];0.0;Albinen;6102.0;VS;7.632999999999999;46.34;de
239;1950;323.0;Einw;Albinen;VS;/Articles/002712/?language=de;1224.0;;Albinen;[3955];0.0;Albinen;6102.0;VS;7.632999999999999;46.34;de
240;2000;261.0;Einw;Albinen;VS;/Articles/002712/?language=de;1224.0;;Albinen;[3955];0.0;Albinen;6102.0;VS;7.632999999999999;46.34;de
241;1764;246.0;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221.0;;Alchenstorf;[3473];0.0;Alchenstorf;402.0;BE;7.638999999999999;47.126000000000005;de
242;1850;648.0;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221.0;;Alchenstorf;[3473];0.0;Alchenstorf;402.0;BE;7.638999999999999;47.126000000000005;de
243;1900;615.0;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221.0;;Alchenstorf;[3473];0.0;Alchenstorf;402.0;BE;7.638999999999999;47.126000000000005;de
244;1950;630.0;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221.0;;Alchenstorf;[3473];0.0;Alchenstorf;402.0;BE;7.638999999999999;47.126000000000005;de
245;2000;551.0;Einw;Alchenstorf;BE;/Articles/000239/?language=de;1221.0;;Alchenstorf;[3473];0.0;Alchenstorf;402.0;BE;7.638999999999999;47.126000000000005;de
246;1809;696.0;Einw;Alle;JU;/Articles/006440/?language=de;1136.0;;Alle;[2942];0.0;Alle;6771.0;JU;7.129;47.427;fr
247;1850;918.0;Einw;Alle;JU;/Articles/006440/?language=de;1136.0;;Alle;[2942];0.0;Alle;6771.0;JU;7.129;47.427;fr
248;1900;1238.0;Einw;Alle;JU;/Articles/006440/?language=de;1136.0;;Alle;[2942];0.0;Alle;6771.0;JU;7.129;47.427;fr
249;1950;1371.0;Einw;Alle;JU;/Articles/006440/?language=de;1136.0;;Alle;[2942];0.0;Alle;6771.0;JU;7.129;47.427;fr
250;1970;1615.0;Einw;Alle;JU;/Articles/006440/?language=de;1136.0;;Alle;[2942];0.0;Alle;6771.0;JU;7.129;47.427;fr
251;2000;1542.0;Einw;Alle;JU;/Articles/006440/?language=de;1136.0;;Alle;[2942];0.0;Alle;6771.0;JU;7.129;47.427;fr
252;1888;300.0;Einw;Allmendingen;BE;/Articles/008310/?language=de;1256.0;;Allmendingen b. Bern;[3112];0.0;Allmendingen;630.0;BE;7.524;46.915;de
253;2000;495.0;Einw;Allmendingen;BE;/Articles/008310/?language=de;1256.0;;Allmendingen b. Bern;[3112];0.0;Allmendingen;630.0;BE;7.524;46.915;de
254;1578;341.0;Einw;Allschwil;BL;/Articles/001190/?language=de;1004.0;;Allschwil;[4123];0.0;Allschwil;2762.0;BL;7.5360000000000005;47.551;de
255;1771;754.0;Einw;Allschwil;BL;/Articles/001190/?language=de;1004.0;;Allschwil;[4123];0.0;Allschwil;2762.0;BL;7.5360000000000005;47.551;de
